ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3
224cxgPeYZTakSxMj,803343358_4187351052140056.0,4187351052140060,10,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Mobile,0.0,0.0,RUS
224dEBZDTp7fkTFh8,1052458066_6982934715302910.0,6982934715302910,7,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Desktop,0.0,0.0,HUN
224ggtPPijAjh8CYT,-1416755304_8968981326700520.0,8968981326700520,4,0,1,0,1,Rand,Social Status,Random,,,,2,0,0,Mobile,0.0,0.0,ESP
224hbMKtduKkCMrRG,-1052849937_5524580230715350.0,5524580230715350,6,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,0,Desktop,1.0,1.0,JPN
224hsAXTz47ubQa6d,1893952500_4340550075021034.0,4340550075021030,3,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,1.0,1.0,USA
224i99gNWxd7pcvWB,1424098089_8753166279875448.0,8753166279875450,11,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0.0,0.0,BRA
224ibLpoLS8uNDoET,1021965202_8972870719763821.0,8972870719763820,4,0,0,1,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,1.0,RUS
224jErLpTcsmtwho4,1286741147_280969014763667.0,280969014763667,6,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0.0,0.0,FRA
224jWu7d5mkgaw8AA,-1421214340_628504093595696.0,628504093595696,4,0,1,0,0,Low,Social Status,Social Status,High,Low,0.0,5,0,1,Desktop,1.0,1.0,DEU
224kDkewYqHddBa2v,1137548239_8933688534299702.0,8933688534299700,9,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,1,0,0,Desktop,0.0,1.0,GBR
224kNC2Rn2CDzXbYJ,673054229_8111950648575006.0,8111950648575010,6,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,1,Desktop,0.0,1.0,DEU
224koHkLtLMk3yZNv,-757972266_2298194938431980.0,2298194938431980,2,0,0,0,0,Low,Social Status,Social Status,High,Low,0.0,2,0,0,Desktop,0.0,0.0,RUS
224m45XCMFavMe5pN,1220719802_9376479307524564.0,9376479307524570,1,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,1.0,FRA
224m7iq7tzDuHaB4t,-1556799451_3614106859338593.0,3614106859338590,9,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,0,Desktop,0.0,1.0,USA
224nhEZsDY5uSTDXH,-777089383_5232199444378467.0,5232199444378470,3,0,1,0,0,Young,Age,Age,Young,Old,1.0,4,0,0,Desktop,0.0,0.0,BRA
224nsJDukv6hNqe2j,-1156135575_530267009,530267009,2,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,,,,POL
224oXMjBmDBfyWe54,-787223235_2448424657.0,2448424657,11,0,0,1,0,Old,Age,Age,Young,Old,0.0,2,0,0,Desktop,1.0,1.0,USA
224pAJ7c8nxvxoNsg,-110011976_8569348644982928.0,8569348644982930,3,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,1,0,1,Mobile,0.0,1.0,USA
224qEwNsMcNo83s9X,-509107986_2936930231.0,2936930231,8,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,,,,BRA
224qJwW9SsdZK8F4a,133111810_9861582928857668.0,9861582928857670,9,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,0.0,1.0,FRA
224qQrpnZwbGs8Q84,236245767_6830945008051481.0,6830945008051480,6,0,0,0,1,Rand,Fitness,Random,,,,2,0,0,Desktop,0.0,1.0,IND
224qntjEqWbzEXzJK,235391360_7159971477215614.0,7159971477215610,8,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,1.0,1.0,ESP
224qpWCDAyNHawpWh,-1534097033_1645282852,1645282852,10,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,4,0,1,,,,LTU
224rR9T3EJkmgRrqc,204079704_8714541818618321.0,8714541818618320,3,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Mobile,0.0,0.0,AUS
224rdYshthY3kAXjN,1289190671_6272398988294893.0,6272398988294890,3,0,0,0,1,Female,Gender,Gender,Male,Female,0.0,5,0,0,Mobile,0.0,0.0,AUS
224rw9RHL4Cc5JhKT,-1869372270_8160487347539083.0,8160487347539080,12,0,1,0,0,Rand,Age,Random,,,,2,0,1,Desktop,1.0,0.0,HUN
224sjiyrbpsYpkZmC,-1954129523_4887913553092376.0,4887913553092380,2,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Desktop,0.0,0.0,BRA
224tJTxJ8jiCJmZpt,1471617066_9135900582761938.0,9135900582761940,6,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,1,Desktop,0.0,1.0,SWE
224tTfFf3SqEoFqqm,-1994257753_7448649108991048.0,7448649108991050,11,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,4,0,1,Mobile,0.0,0.0,NOR
224uM2fHLZHuvbbq4,-1709516594_1476328497,1476328497,2,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,1,0,0,,,,USA
224vHgRAsafmKMyuF,336950527_3158078381009448.0,3158078381009450,4,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0.0,1.0,ITA
224vSghAgzjLEYipx,-1599630640_2521151210794794.0,2521151210794790,13,0,1,0,1,Young,Age,Age,Young,Old,1.0,1,0,1,Desktop,0.0,0.0,USA
224wKce3ijkmHmHmw,-1536056991_633200413126930.0,633200413126930,4,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,0.0,0.0,DNK
224wZMYeWoQDez8nc,1390187630_8448345785439888.0,8448345785439890,13,0,1,0,1,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Mobile,0.0,0.0,FRA
224whcCq7igasvPBh,158525263_7681002311029426.0,7681002311029430,9,0,1,0,2,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,0.0,0.0,USA
224wy6wRxu5NuKtnP,-299864739_7597946853480142.0,7597946853480140,9,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,1,0,0,Desktop,0.0,1.0,USA
224x2udPE7ZLfCuwc,2053976472_6256575277075171.0,6256575277075170,13,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Mobile,0.0,0.0,BEL
224xcmGzXbZEsgt82,-1083766049_4251341505.0,4251341505,13,0,0,0,0,Male,Random,Gender,Male,Female,1.0,1,0,0,Mobile,0.0,1.0,PRY
224xuL22X6Mm8Ajux,-1521695227_5142096833606273.0,5142096833606270,5,0,1,0,2,High,Social Status,Social Status,High,Low,1.0,4,0,1,Desktop,1.0,0.0,USA
224yr75GkHqecQvsg,-1798926189_7553193375654266.0,7553193375654270,6,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,0,Desktop,1.0,0.0,BRA
224z25iEhTeJ8G9ZG,2037497790_7577525419883258.0,7577525419883260,1,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,0,Desktop,0.0,1.0,FRA
224zKvQdSZMhhdrGC,770938529_1336950523,1336950523,3,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,,,,DEU
224zLNX8X3dHYPLmu,-1264711120_7439942686232890.0,7439942686232890,9,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,0.0,1.0,BEL
224zuoTkGvABv9AAE,-1552556764_4343312019565368.0,4343312019565370,8,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,1,Desktop,0.0,1.0,MEX
2252YbTnTMpXibXRg,1944435510_484924302,484924302,9,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,0.0,USA
2253FSBZKZfsEoJtv,1497578837_3848410609.0,3848410609,1,0,0,1,0,Young,Age,Age,Young,Old,1.0,5,0,1,,,,CZE
2253ZkdcueeaAukpZ,1965872484_9722105724956760.0,9722105724956760,5,0,0,0,1,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0.0,0.0,USA
2254Wa9YfQwPTviEC,-705190751_5899407937355550.0,5899407937355550,8,0,0,1,0,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,0.0,1.0,CAN
2254k5rGq2GMp8EzZ,874419891_3065703468414917.0,3065703468414920,9,0,0,1,0,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,0.0,0.0,ITA
22559m2pSkdzCEe6q,-660699934_116774169471693.0,116774169471693,7,0,0,1,0,Rand,Random,Random,,,,3,1,0,Mobile,0.0,1.0,ITA
2256SMkB9Chwjj9wt,1023718953_3085190314.0,3085190314,1,0,1,0,1,Old,Age,Age,Young,Old,0.0,5,0,1,,,,DEU
2257JRgfhoodsMqAX,-1609450514_9722981639076866.0,9722981639076870,13,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,5,0,0,Desktop,1.0,0.0,CHL
2257Lzkeit3gxewxH,190917083_640207995982407.0,640207995982407,6,0,0,0,0,Young,Age,Age,Young,Old,1.0,2,0,0,Desktop,0.0,1.0,HUN
2257cHLpXgEAt6vqD,892794629_8245587779532888.0,8245587779532890,3,0,1,0,1,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,0.0,0.0,TUR
2257f2RuG7JjTnQPJ,1697982941_9654742560295950.0,9654742560295950,8,0,1,0,0,Rand,Social Status,Random,,,,1,0,0,Desktop,0.0,0.0,USA
2257hbbzEeYn9geqF,-248353618_9521152455325758.0,9521152455325760,8,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0.0,1.0,FRA
2257qBcPr6BbYBLNb,-698676581_6387024554615776.0,6387024554615780,9,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Desktop,0.0,1.0,BEL
225877gDHa2ibLLZn,1649484476_3735796226692135.0,3735796226692140,7,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,0.0,1.0,FIN
2258PxRDB96Cmh3C4,-1530918026_61815486,61815486,3,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,5,0,1,Mobile,0.0,0.0,USA
2258bYtFsFpXCYWix,-1417758699_8385287770731886.0,8385287770731890,7,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,1.0,1.0,USA
2258pZ3JgWJQeyvTd,-1367155989_8660033720486264.0,8660033720486270,2,0,0,0,1,Rand,Random,Random,,,,2,3,0,Desktop,0.0,1.0,BEL
2258so5iaxGDPu8MD,-335795307_6350324331364323.0,6350324331364320,10,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,Desktop,0.0,0.0,NOR
2259FLbL48KFcSmEy,-76451671_1378971830,1378971830,11,0,0,1,0,Young,Age,Age,Young,Old,1.0,2,0,0,Mobile,0.0,0.0,USA
225ANSHaXfLyQHZk9,1877236579_7807599902284148.0,7807599902284150,4,0,0,1,0,Rand,Fitness,Random,,,,1,0,1,Desktop,0.0,1.0,AUT
225BHKRnkwHwmCSKZ,1502074890_2747742147.0,2747742147,6,0,1,0,1,Low,Social Status,Social Status,High,Low,0.0,3,0,0,,,,JPN
225BroQk2cYJyJK7F,922416828_5444490333589320.0,5444490333589320,7,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,0.0,0.0,USA
225CGT8qr9KQtvHYP,-1595587939_7260986856476666.0,7260986856476670,3,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,0.0,0.0,DEU
225CJu6Zu9paRSirZ,314208876_5368918609658855.0,5368918609658860,3,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,0.0,1.0,VNM
225D2kHnSWshYTGRM,-1176310185_4454110763303605.0,4454110763303610,9,0,1,0,0,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,0.0,1.0,USA
225D5jmYasEtCT8MB,1766171744_4121078498.0,4121078498,3,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Mobile,0.0,0.0,GBR
225DyNgEGxLTSgKJk,-321506117_6717677755597617.0,6717677755597620,1,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,5,0,0,Desktop,0.0,1.0,DEU
225FmjuDeqPjaTtGv,-1468459396_3951873278072100.0,3951873278072100,12,0,1,0,2,Rand,Random,Random,,,,2,1,0,Mobile,1.0,0.0,NZL
225GKSWt3oSH3KjJA,-1596501957_3880526160348709.0,3880526160348710,1,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,1,Mobile,0.0,1.0,NLD
225GLBSw3Emauif7v,590989024_6873495013753683.0,6873495013753680,11,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,0.0,0.0,CAN
225GbrFGYGRkaTbPd,-1915799856_8681795965493845.0,8681795965493850,9,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,1.0,1.0,BEL
225Gy9hFC2Pp4evwn,847889041_3424429181.0,3424429181,7,0,0,0,1,More,Random,Utilitarian,More,Less,1.0,5,4,1,,,,GBR
225JeeS4M2ev4hvNf,1528798590_176455540579465.0,176455540579465,2,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,0.0,1.0,ITA
225KEs2Rjcb5TTE68,1810732617_1689713600,1689713600,2,0,1,0,2,Young,Age,Age,Young,Old,1.0,5,0,1,Mobile,0.0,1.0,DEU
225KF3AEcKgycMTbj,-1610646134_526168725124812.0,526168725124812,13,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Desktop,1.0,1.0,AUS
225KZ5CTXcwnYZBCo,824042801_1740823206570004.0,1740823206570000,4,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Mobile,0.0,1.0,FRA
225KvPiFDjsh7oJEb,-620475897_8421065374925305.0,8421065374925310,1,0,0,0,2,High,Social Status,Social Status,High,Low,1.0,1,0,0,Mobile,0.0,1.0,CZE
225Lm4ovFxyhewxft,-422847316_1031049817,1031049817,4,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Mobile,0.0,1.0,CAN
225MGFgAjAXXcPDDK,-1429645908_5463233001266288.0,5463233001266290,3,0,0,0,2,High,Social Status,Social Status,High,Low,1.0,3,0,0,Desktop,1.0,1.0,USA
225MTbsfrsb4hTMf2,831497074_5058901046458706.0,5058901046458710,12,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,0.0,1.0,USA
225MihNLynxEvyZrX,975759307_4808678941708457.0,4808678941708460,10,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,1,Desktop,0.0,0.0,GBR
225N47TPGqbwuirvP,1491541202_3096662351843975.0,3096662351843980,6,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Mobile,0.0,0.0,USA
225N7JiBt5EAfRwk8,-1609471765_4338018252043838.0,4338018252043840,12,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,1,Desktop,0.0,1.0,BEL
225N8LRo2dpA6CEsm,-1154786012_5389046625129399.0,5389046625129400,3,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,1.0,0.0,HRV
225NC558HzfphMQPP,1996876562_2906246356273743.0,2906246356273740,4,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,2,0,1,Desktop,1.0,1.0,GBR
225P7Fh67KSTupKd6,807747977_3223996473653831.0,3223996473653830,4,0,1,0,2,Low,Social Status,Social Status,High,Low,0.0,1,0,0,Desktop,1.0,1.0,AUS
225P9EFr5gG3pCXhu,1468312503_5890333675114223.0,5890333675114220,9,0,0,1,0,More,Random,Utilitarian,More,Less,1.0,5,4,1,Desktop,0.0,0.0,TUR
225PBmq79GoN587gk,1687757755_2608719453756396.0,2608719453756400,6,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,5,0,0,Desktop,0.0,1.0,BRA
225PSzhN9Wvmgv6v5,-1764300227_9216009783332930.0,9216009783332930,5,0,0,0,2,Rand,Random,Random,,,,5,0,1,Mobile,0.0,0.0,USA
225PsCvfoWbeuX4hY,2074578307_8891048084510598.0,8891048084510600,8,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,1,0,1,Desktop,0.0,0.0,RUS
225Q4Z3snRMFJnxGb,-876519246_5665163240901203.0,5665163240901200,3,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,1.0,1.0,USA
225QEyBMF8TSw6KwL,2132857253_5189894504474422.0,5189894504474420,8,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,0.0,1.0,CZE
225QQwSv5epCoscWC,-1463957655_4720844617972640.0,4720844617972640,4,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,1.0,0.0,GBR
225ST4QnExtYBhtwT,-547365974_8129290584088507.0,8129290584088510,9,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,1.0,KAZ
225SoBqvBSsMARcp6,104221703_6670008788646983.0,6670008788646980,1,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0.0,1.0,BRA
225TC4b3oX8fvdeen,-1373534451_3076261527.0,3076261527,6,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,1,0,0,,,,ROU
225TLq6Z3cqq4jPfY,-1123785060_8877959283622152.0,8877959283622150,11,0,0,0,2,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,1.0,PER
225TTqmc46WS9LdqS,-304962906_8323986019050746.0,8323986019050750,11,0,1,0,1,Old,Age,Age,Young,Old,0.0,4,0,0,Mobile,0.0,1.0,CAN
225W5yNvMXYdMNkEP,241979327_6724454772745345.0,6724454772745350,13,0,1,0,0,Old,Age,Age,Young,Old,0.0,2,0,0,Mobile,0.0,1.0,FIN
225WZSsy3e2nHo7Aj,1981593306_3722905016038567.0,3722905016038570,4,0,1,0,2,Rand,Random,Random,,,,5,0,1,Mobile,0.0,0.0,BRA
225WntpAS7mQ8XpMn,-626144151_8807938060806948.0,8807938060806950,6,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,0,Desktop,0.0,1.0,RUS
225YqwgF3p7A3njnD,-1528610372_4051661491.0,4051661491,7,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,4,0,1,Mobile,0.0,0.0,MEX
225ZgiffaaRZcmmMc,-2130232911_9187796340419608.0,9187796340419610,8,0,0,0,0,Rand,Fitness,Random,,,,2,0,0,Desktop,1.0,0.0,USA
225aNwve9kbthXr4o,1080362830_6094356617838477.0,6094356617838480,5,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,3,0,0,Desktop,1.0,1.0,PER
225aTCNNSRHtFf5as,1530241176_8379259804782699.0,8379259804782700,4,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,1.0,0.0,USA
225bi3W3brtgmeotB,507676437_2145039135762607.0,2145039135762610,11,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,1,0,0,Desktop,0.0,1.0,PSE
225cK7uoWZhNhmiFa,-1515525720_2003574820701033.0,2003574820701030,7,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Mobile,0.0,1.0,BEL
225coKoxPBabn6fJz,-1575682473_9472464237642106.0,9472464237642110,10,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,5,0,0,Desktop,0.0,0.0,FRA
225dXkgWJE23JopdM,316909842_6342083994973469.0,6342083994973470,3,0,0,0,1,Rand,Random,Random,,,,2,3,1,Mobile,0.0,0.0,BRA
225dgys5YZqmMnJ9s,-989190882_6925132914382023.0,6925132914382020,8,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,2,0,1,Desktop,0.0,0.0,HUN
225dhJWpMYthz4pwa,-1333722958_7224849848695698.0,7224849848695700,1,0,1,0,2,Old,Age,Age,Young,Old,0.0,5,0,0,Mobile,0.0,1.0,IND
225e6AAuRbMsFLmPw,800690618_8381025834549560.0,8381025834549560,5,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,1,Desktop,1.0,0.0,DEU
225fWAEPpxv2mT294,-1673403809_2909089406.0,2909089406,3,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0.0,0.0,CAN
225fcBXf4L9gf4SzE,-257930602_7670709797488847.0,7670709797488850,1,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,1,0,0,Mobile,0.0,1.0,USA
225gZbu7zSugK2s42,-162764029_9897368345409632.0,9897368345409630,12,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,0.0,0.0,UKR
225iWmCffkgJgjLX3,-2056086367_802107135393268.0,802107135393268,6,0,1,0,2,Young,Age,Age,Young,Old,1.0,3,0,1,Mobile,0.0,1.0,CHN
225iZHRoyTF2rLzAf,1720896942_3445266260.0,3445266260,10,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Desktop,0.0,1.0,USA
225jcvPTCL6cZ8oy8,1339722502_7998683851666717.0,7998683851666720,10,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,1,Desktop,0.0,0.0,USA
225mNwyNFgctzsdxp,947631189_7893823207898361.0,7893823207898360,6,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,0.0,BRA
225meDwvpTZTYGZf6,-2076717329_1359607899790231.0,1359607899790230,4,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,0.0,ARG
225mgYzSWjzhnstAp,-1375539388_3117326376.0,3117326376,13,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,,,,IND
225nBcN473TZpMLW5,219434011_4908750298022579.0,4908750298022580,13,0,1,0,1,Rand,Random,Random,,,,5,0,0,Desktop,1.0,0.0,USA
225nQYgYuWpDLCNQL,1295059772_7342327352845535.0,7342327352845530,6,0,0,0,1,Rand,Random,Random,,,,2,1,0,Desktop,1.0,1.0,USA
225nxsHSHehtCW84y,370127391_2211464642.0,2211464642,12,0,1,0,2,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,0.0,1.0,USA
225ojZJEBoBGYtvYX,-1328770560_8516659202001173.0,8516659202001170,10,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,5,0,0,Desktop,0.0,0.0,NOR
225opR8AxRGWxAjJS,-340023762_9675800348407550.0,9675800348407550,3,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,0,Mobile,0.0,0.0,BRA
225pc3AFTWchQaXnk,-1494029437_7033113396462840.0,7033113396462840,9,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Desktop,0.0,1.0,USA
225pejoEap7yhi3vv,1806665895_3304516561087360.0,3304516561087360,13,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,0,Desktop,0.0,0.0,TUR
225q3G36siBBuPfoG,1504960169_2700775131800297.0,2700775131800300,5,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Mobile,0.0,1.0,USA
225q3uziHqEtYjAAs,117666925_2938272717.0,2938272717,4,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,,,,DEU
225s5scDrnaWXsxMC,-404197834_582805057056248.0,582805057056248,8,0,0,0,1,Male,Gender,Gender,Male,Female,1.0,2,0,1,Mobile,0.0,0.0,USA
225tG7NRfLCWoS9ev,960495046_989283987,989283987,13,0,0,1,0,Rand,Random,Random,,,,4,2,1,Desktop,0.0,1.0,TWN
225ttwDXbf3WvKD4t,914381160_8755737421468515.0,8755737421468520,10,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,1,Desktop,0.0,0.0,ARG
225u8hNHZnAnKik5c,-124904107_2155508586311296.0,2155508586311300,7,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,Desktop,0.0,0.0,USA
225uLQChsv7GGJgDS,785495912_2042127569,2042127569,1,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,0,Mobile,0.0,1.0,USA
225v4bMWhxe7aAGzG,1032465565_4577765742147238.0,4577765742147240,12,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,1.0,1.0,USA
225vWbJ85RXvwyomz,-1378477145_114749171642354.0,114749171642354,8,0,1,0,1,Rand,Fitness,Random,,,,1,0,1,Mobile,1.0,0.0,JPN
225vn9Dv25aSh6R7j,1188381874_7493556724570327.0,7493556724570330,5,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,5,0,0,Desktop,1.0,1.0,FIN
225x57ovvCsGEsi2e,-1194708210_4120021666324689.0,4120021666324690,11,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,4,0,0,Desktop,0.0,1.0,RUS
225xayCG8TjQaza7X,-1252930441_8350587488010148.0,8350587488010150,9,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,0.0,0.0,FRA
225xrwDKdnwsXFhJJ,2114712192_4317498509635020.0,4317498509635020,8,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Mobile,0.0,1.0,ITA
225y5vKB5CpFm3wjy,-194887235_3444935281426653.0,3444935281426650,9,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Mobile,0.0,1.0,NLD
225zgwPDs8gA75pHH,-1579438687_7738080685825792.0,7738080685825790,11,0,0,1,0,Rand,Random,Random,,,,4,2,1,Desktop,1.0,0.0,USA
225zoQSZxHWF34zG4,2001180832_7855675312998213.0,7855675312998210,7,0,0,0,2,Less,Random,Utilitarian,More,Less,0.0,1,1,1,Mobile,0.0,0.0,RUS
2262FvfCQm5NmTpbj,-1903188350_6415322823739187.0,6415322823739190,1,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,0.0,1.0,RUS
2262LarMLv5dGSeCz,1285156754_2433071362315835.0,2433071362315840,7,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,0,Desktop,0.0,1.0,HUN
2262sjmnujwGDfcGk,-3721491_2593126834989849.0,2593126834989850,9,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,3,0,0,Mobile,0.0,0.0,HUN
226376xZadZachPLp,-141916741_9641472676774794.0,9641472676774790,6,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Desktop,0.0,1.0,COL
226378HKZhGzT7bME,2059913531_7367907095916360.0,7367907095916360,1,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0.0,3,0,0,Desktop,0.0,1.0,GBR
2263bEPmKcj933SMu,-188805844_1014551482621188.0,1014551482621190,5,0,0,0,0,Rand,Random,Random,,,,2,3,0,Mobile,1.0,0.0,USA
